text,sentiment,cleaned_text,label
Garbage. No privacy. Voice gets silenced by evil algorithms. Suckerberg Commie,0,garbage no privacy voice gets silenced by evil algorithms suckerberg commie,1
araw araw update tanginang fb to,0,araw araw update tanginang fb to,1
very bad,0,very bad,1
Tu I,0,tu i,1
Pulls your search history from a other apps even when you tell it not to.,0,pulls your search history from a other apps even when you tell it not to,1
This app every 3 or 4 day get update. I don't understand what Facebook updating or synchronizing our personal database. facebook explain this please.,0,this app every 3 or 4 day get update i dont understand what facebook updating or synchronizing our personal database facebook explain this please,1
I love the app But mark use to hack many people account too much,0,i love the app but mark use to hack many people account too much,1
irritated,0,irritated,1
Keep crashed after latest update,0,keep crashed after latest update,1
nice,0,nice,1
Ko hai HinKhoj karat ich hochchhe ILO ki no m Motocross loo lobby imp imp,0,ko hai hinkhoj karat ich hochchhe ilo ki no m motocross loo lobby imp imp,1
"My account was disabled and removed over some private pages that I didn't intend to even publish yet. Over 11 years of social history and digital experience gone, and I'll never get it back. All of the connections I made on the platform are gone. Believe it or not, it's a relief, I was very addicted to Facebook for no good reason. I won't ever be coming back, and I'm telling everyone I know about how horrible Meta is.",0,my account was disabled and removed over some private pages that i didnt intend to even publish yet over 11 years of social history and digital experience gone and ill never get it back all of the connections i made on the platform are gone believe it or not its a relief i was very addicted to facebook for no good reason i wont ever be coming back and im telling everyone i know about how horrible meta is,1
No Stars worst app in the world 🌎 that's why I never download this app all trash 🗑️,0,no stars worst app in the world thats why i never download this app all trash,1
Ritikraj,0,ritikraj,1
"Facebook is trash, now you CAN'T even look at things without their terrible app.",0,facebook is trash now you cant even look at things without their terrible app,1
East are west facbook is the best,0,east are west facbook is the best,1
pushparajsonawne,0,pushparajsonawne,1
Its ok,0,its ok,1
Too damn hard to deactivate or delete an account. It keeps bringing you back to the previous page. It's like it doesn't want you to do it or give you a chance to choose. Motherf.,0,too damn hard to deactivate or delete an account it keeps bringing you back to the previous page its like it doesnt want you to do it or give you a chance to choose motherf,1
"This app is giving me a headache, it keep asking code from WhatsApp but unable to send.",0,this app is giving me a headache it keep asking code from whatsapp but unable to send,1
I elected out! Do not share my info!,0,i elected out do not share my info,1
Can't share live streams,0,cant share live streams,1
I'm rating Facebook one star cause Facebook won't let me share my post!!!,0,im rating facebook one star cause facebook wont let me share my post,1
Suggested videos and pages that don't concern me,0,suggested videos and pages that dont concern me,1
"Too many annoying ads, why not make a separate section where only ads are delivered there and leave the page clean and whoever wants to enter that section and see all the ads, offers and so on there, plus it's full of pornographic material and nothing is being done for that, as well as another section, and the separate messenger application crashes seriously, some messages are difficult to send, pictures, links and so on.",0,too many annoying ads why not make a separate section where only ads are delivered there and leave the page clean and whoever wants to enter that section and see all the ads offers and so on there plus its full of pornographic material and nothing is being done for that as well as another section and the separate messenger application crashes seriously some messages are difficult to send pictures links and so on,1
ଥଣହ ଶଛଢ,0,ଥଣହ ଶଛଢ,1
I'm not able to comment on posts anymore and I done tried troubleshooting everything and still the same way fix it and I will go back to 5 stars,0,im not able to comment on posts anymore and i done tried troubleshooting everything and still the same way fix it and i will go back to 5 stars,1
hello vansh I,0,hello vansh i,1
"FB censorship and bogus "" fact check"" is rampant and unnecessary unless we are aubject to fascism here in the U.S.",0,fb censorship and bogus fact check is rampant and unnecessary unless we are aubject to fascism here in the us,1
Facebook is falling off. It says i have messages and I don't. I ha e no notification come to my phone and still get it. Then I don't get notification when I'm logged in if somebody comment or like my post or comment until later,0,facebook is falling off it says i have messages and i dont i ha e no notification come to my phone and still get it then i dont get notification when im logged in if somebody comment or like my post or comment until later,1
I like you facebook,0,i like you facebook,1
Trash. Let me use marketplace on browser,0,trash let me use marketplace on browser,1
nice,0,nice,1
super,0,super,1
Too many false restriction even if i am greating or thanking some one in comment it says i an breaking the guideline. How am i supposed to communicate with someone if everything is against the guideline please resolve your is so so,0,too many false restriction even if i am greating or thanking some one in comment it says i an breaking the guideline how am i supposed to communicate with someone if everything is against the guideline please resolve your is so so,1
I hate it,0,i hate it,1
disgusting app,0,disgusting app,1
I seem to have lost Network,0,i seem to have lost network,1
لا انصح بتنزيله تطبيق فااشل فااشل فااشل,0,لا انصح بتنزيله تطبيق فااشل فااشل فااشل,1
"I went on to Facebook, There was something wrong with Facebook it does not work at all. It keeps deleting all my post. Please fix this",0,i went on to facebook there was something wrong with facebook it does not work at all it keeps deleting all my post please fix this,1
